2025-09,Bukarest,Sonstige,1201,NONEU,Mexiko,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Mexiko,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,China,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Südkorea,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,EU,Deutschland,T,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Taiwan,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Taiwan,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-09,Bukarest,Sonstige,1201,NONEU,Taiwan,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
